payment_id,merchant_id,customer_id,transaction_amount,payment_method,failure_reason,attempt_count,customer_success_rate,customer_failure_rate,customer_value,hour_of_day,day_of_week,recovery_attempted,recovery_strategy,recovery_success
00000000-0000-0000-0000-000000018974,00000000-0000-0000-0000-00000000000e,00000000-0000-0000-0000-000000000947,2634,upi,BANK_TIMEOUT,4,0.8075,0.1925,1416.18,18,5,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-000000018975,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000879,304,upi,TECHNICAL_ERROR,1,0.8436,0.1564,28677.67,16,6,True,RETRY_NOW,1
00000000-0000-0000-0000-000000018976,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-00000000081b,1466,card,CUSTOMER_ABANDONMENT,1,0.5848,0.4152,26064.57,20,0,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-000000018977,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000669,9248,card,INSUFFICIENT_FUNDS,1,0.3423,0.6577,17441.48,12,5,True,RETRY_LATER,0
00000000-0000-0000-0000-000000018978,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-00000000074a,126,card,BANK_TIMEOUT,1,0.7891,0.2109,6164.47,13,2,True,RETRY_LATER,1
00000000-0000-0000-0000-000000018979,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-0000000005f0,32942,netbanking,BANK_TIMEOUT,1,0.7211,0.2789,10299.64,18,5,True,RETRY_LATER,0
00000000-0000-0000-0000-00000001897a,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000670,169,upi,INSUFFICIENT_FUNDS,1,0.5826,0.4174,5893.71,10,2,True,RETRY_LATER,0
00000000-0000-0000-0000-00000001897b,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000510,2554,card,PAYMENT_METHOD_FAILURE,3,0.6614,0.3386,13692.47,5,0,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-00000001897c,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-0000000008c0,319,card,PAYMENT_METHOD_FAILURE,2,0.9008,0.0992,11184.36,9,0,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-00000001897d,00000000-0000-0000-0000-00000000000e,00000000-0000-0000-0000-000000000947,3083,card,INSUFFICIENT_FUNDS,1,0.8075,0.1925,1416.18,17,5,True,RETRY_LATER,1
00000000-0000-0000-0000-00000001897e,00000000-0000-0000-0000-00000000000e,00000000-0000-0000-0000-000000000963,6940,card,CUSTOMER_ABANDONMENT,3,0.6808,0.3192,10701.94,14,3,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-00000001897f,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-00000000070c,4753,wallet,CUSTOMER_ABANDONMENT,1,0.7745,0.2255,196206.95,20,6,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-000000018980,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000649,330,card,CUSTOMER_ABANDONMENT,3,0.9061,0.0939,3107.36,22,5,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-000000018981,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-00000000090f,5845,card,BANK_TIMEOUT,3,0.2758,0.7242,20873.15,11,6,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-000000018982,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-0000000007d6,1307,upi,INSUFFICIENT_FUNDS,3,0.6064,0.3936,18092.22,6,5,True,RETRY_LATER,0
00000000-0000-0000-0000-000000018983,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-0000000004b5,341,netbanking,PAYMENT_METHOD_FAILURE,1,0.7586,0.2414,20564.15,22,2,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-000000018984,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-0000000009bd,9158,netbanking,PAYMENT_METHOD_FAILURE,1,0.8974,0.1026,13392.49,17,0,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-000000018985,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-000000000909,22455,upi,CARD_EXPIRED,2,0.6866,0.3134,15050.8,14,1,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-000000018986,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-000000000659,2017,card,BANK_TIMEOUT,1,0.7459,0.2541,5506.99,17,4,True,RETRY_LATER,0
00000000-0000-0000-0000-000000018987,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000919,1145,upi,CUSTOMER_ABANDONMENT,2,0.8014,0.1986,12438.82,12,6,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-000000018988,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-000000000784,708,upi,PAYMENT_METHOD_FAILURE,1,0.5975,0.4025,16381.71,10,5,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-000000018989,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-000000000686,4369,upi,BANK_TIMEOUT,1,0.8741,0.1259,3224.64,9,1,True,RETRY_LATER,1
00000000-0000-0000-0000-00000001898a,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-0000000006ec,6224,wallet,CUSTOMER_ABANDONMENT,1,0.9128,0.0872,28540.72,19,0,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-00000001898b,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-000000000915,1145,upi,NETWORK_ERROR,1,0.7866,0.2134,6705.98,12,3,True,RETRY_NOW,1
00000000-0000-0000-0000-00000001898c,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-000000000984,12294,netbanking,BANK_TIMEOUT,2,0.7461,0.2539,24140.46,10,4,True,RETRY_LATER,1
00000000-0000-0000-0000-00000001898d,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-00000000049e,3919,wallet,BANK_TIMEOUT,1,0.8021,0.1979,27506.9,9,0,True,RETRY_LATER,0
00000000-0000-0000-0000-00000001898e,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-000000000763,1990,upi,TECHNICAL_ERROR,3,0.8221,0.1779,26973.22,22,3,True,RETRY_LATER,1
00000000-0000-0000-0000-00000001898f,00000000-0000-0000-0000-00000000000d,00000000-0000-0000-0000-00000000099d,2657,card,TECHNICAL_ERROR,2,0.8849,0.1151,2443.82,11,2,True,RETRY_LATER,1
00000000-0000-0000-0000-000000018990,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-0000000007dc,552,card,INSUFFICIENT_FUNDS,1,0.8044,0.1956,7443.81,10,1,True,RETRY_LATER,0
00000000-0000-0000-0000-000000018991,00000000-0000-0000-0000-00000000000d,00000000-0000-0000-0000-00000000062b,4305,upi,BANK_TIMEOUT,1,0.8225,0.1775,5787.97,14,6,True,RETRY_LATER,1
00000000-0000-0000-0000-000000018992,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-00000000063a,593,emi,NETWORK_ERROR,1,0.9296,0.0704,250953.64,10,1,True,RETRY_NOW,1
00000000-0000-0000-0000-000000018993,00000000-0000-0000-0000-00000000000a,00000000-0000-0000-0000-000000000961,987,upi,BANK_TIMEOUT,1,0.6627,0.3373,12923.01,5,6,True,RETRY_LATER,1
00000000-0000-0000-0000-000000018994,00000000-0000-0000-0000-00000000000d,00000000-0000-0000-0000-000000000973,1656,card,BANK_TIMEOUT,1,0.5821,0.4179,1638.45,8,3,True,RETRY_LATER,0
00000000-0000-0000-0000-000000018995,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-0000000005f4,17450,card,INSUFFICIENT_FUNDS,1,0.8031,0.1969,25528.55,9,1,True,RETRY_LATER,1
00000000-0000-0000-0000-000000018996,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-0000000006bd,2406,emi,TECHNICAL_ERROR,4,0.921,0.079,9038.47,8,4,True,RETRY_LATER,0
00000000-0000-0000-0000-000000018997,00000000-0000-0000-0000-00000000000e,00000000-0000-0000-0000-0000000003f2,659,card,CARD_EXPIRED,1,0.8908,0.1092,1834.21,18,3,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-000000018998,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-000000000861,2669,card,BANK_TIMEOUT,1,0.9448,0.0552,5128.63,7,3,True,RETRY_LATER,0
00000000-0000-0000-0000-000000018999,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-0000000007a6,3628,card,NETWORK_ERROR,1,0.7652,0.2348,29025.57,19,1,True,RETRY_NOW,1
00000000-0000-0000-0000-00000001899a,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000669,7716,card,BANK_TIMEOUT,3,0.3423,0.6577,17441.48,16,6,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-00000001899b,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-0000000006ca,1756,wallet,NETWORK_ERROR,3,0.8739,0.1261,200228.0,17,4,True,RETRY_LATER,0
00000000-0000-0000-0000-00000001899c,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-000000000604,773,upi,INSUFFICIENT_FUNDS,1,0.8325,0.1675,27229.57,5,5,True,RETRY_LATER,0
00000000-0000-0000-0000-00000001899d,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-00000000051d,25637,upi,TECHNICAL_ERROR,2,0.9388,0.0612,16047.72,1,3,True,RETRY_LATER,1
00000000-0000-0000-0000-00000001899e,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-000000000518,2676,card,BANK_TIMEOUT,1,0.99,0.01,13258.69,15,1,True,RETRY_LATER,1
00000000-0000-0000-0000-00000001899f,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-000000000765,663,card,CUSTOMER_ABANDONMENT,1,0.7219,0.2781,3099.97,15,3,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189a0,00000000-0000-0000-0000-00000000000e,00000000-0000-0000-0000-000000000994,1737,upi,INSUFFICIENT_FUNDS,1,0.7955,0.2045,19523.25,20,5,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189a1,00000000-0000-0000-0000-00000000000d,00000000-0000-0000-0000-0000000004e5,987,card,BANK_TIMEOUT,1,0.6441,0.3559,1726.4,12,6,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189a2,00000000-0000-0000-0000-00000000000d,00000000-0000-0000-0000-0000000007f9,8378,netbanking,INSUFFICIENT_FUNDS,2,0.8868,0.1132,25981.79,18,1,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189a3,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-0000000003f0,3585,upi,INSUFFICIENT_FUNDS,1,0.4093,0.5907,8134.01,14,0,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189a4,00000000-0000-0000-0000-000000000009,00000000-0000-0000-0000-0000000007e4,1242,upi,CUSTOMER_ABANDONMENT,1,0.5719,0.4281,19481.15,20,5,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-0000000189a5,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-0000000004e1,6229,card,INSUFFICIENT_FUNDS,4,0.7749,0.2251,91760.48,10,6,False,STOP_RECOVERY,0
00000000-0000-0000-0000-0000000189a6,00000000-0000-0000-0000-00000000000f,00000000-0000-0000-0000-000000000423,1577,card,CUSTOMER_ABANDONMENT,2,0.703,0.297,12878.2,18,3,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189a7,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-00000000060f,1690,upi,BANK_TIMEOUT,4,0.4442,0.5558,18897.64,12,5,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-0000000189a8,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-0000000009c2,750,emi,CUSTOMER_ABANDONMENT,2,0.7489,0.2511,264593.34,20,1,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189a9,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-00000000044b,743,netbanking,NETWORK_ERROR,2,0.8106,0.1894,269163.4,19,5,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189aa,00000000-0000-0000-0000-00000000000a,00000000-0000-0000-0000-0000000008b9,23044,card,NETWORK_ERROR,1,0.6988,0.3012,12389.64,13,6,True,RETRY_NOW,0
00000000-0000-0000-0000-0000000189ab,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-00000000049e,5845,card,BANK_TIMEOUT,1,0.8021,0.1979,27506.9,12,3,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189ac,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-000000000923,205,card,NETWORK_ERROR,2,0.8366,0.1634,131735.53,14,5,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189ad,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000663,577,wallet,CARD_EXPIRED,1,0.7704,0.2296,10124.49,13,0,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189ae,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-0000000007d2,459,card,NETWORK_ERROR,1,0.6573,0.3427,255126.88,14,4,True,RETRY_NOW,1
00000000-0000-0000-0000-0000000189af,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-000000000749,1942,netbanking,CARD_EXPIRED,1,0.7915,0.2085,29447.1,10,3,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-0000000189b0,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-00000000079d,1098,upi,CARD_EXPIRED,2,0.6229,0.3771,3065.53,16,3,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-0000000189b1,00000000-0000-0000-0000-000000000011,00000000-0000-0000-0000-000000000493,10963,card,INSUFFICIENT_FUNDS,3,0.7321,0.2679,15808.07,18,3,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189b2,00000000-0000-0000-0000-00000000000f,00000000-0000-0000-0000-0000000004ed,1221,upi,NETWORK_ERROR,1,0.7513,0.2487,17226.98,12,3,True,RETRY_NOW,1
00000000-0000-0000-0000-0000000189b3,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-000000000449,19583,upi,CUSTOMER_ABANDONMENT,1,0.8125,0.1875,204532.06,12,4,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189b4,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-0000000004a9,1635,upi,PAYMENT_METHOD_FAILURE,2,0.544,0.456,14288.34,19,2,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-0000000189b5,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-00000000048f,27033,upi,BANK_TIMEOUT,2,0.7167,0.2833,1042.52,19,3,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189b6,00000000-0000-0000-0000-00000000000a,00000000-0000-0000-0000-00000000055d,1418,netbanking,BANK_TIMEOUT,1,0.8136,0.1864,23274.37,16,5,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189b7,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-00000000089a,1451,upi,PAYMENT_METHOD_FAILURE,1,0.7768,0.2232,5249.04,11,6,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-0000000189b8,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-000000000567,5674,card,BANK_TIMEOUT,5,0.803,0.197,26762.61,10,2,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-0000000189b9,00000000-0000-0000-0000-000000000007,00000000-0000-0000-0000-00000000082e,4660,card,NETWORK_ERROR,1,0.9049,0.0951,23603.22,10,5,True,RETRY_NOW,1
00000000-0000-0000-0000-0000000189ba,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-000000000970,383,card,CARD_EXPIRED,2,0.8635,0.1365,27087.15,11,5,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-0000000189bb,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-0000000008d7,1999,card,CARD_EXPIRED,2,0.5929,0.4071,27735.1,11,3,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189bc,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-0000000004fc,1087,card,BANK_TIMEOUT,1,0.7629,0.2371,208287.84,18,1,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189bd,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-000000000594,1005,upi,BANK_TIMEOUT,1,0.9435,0.0565,25798.09,9,6,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189be,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000837,1987,card,NETWORK_ERROR,1,0.8945,0.1055,88962.88,22,3,True,RETRY_NOW,1
00000000-0000-0000-0000-0000000189bf,00000000-0000-0000-0000-00000000000f,00000000-0000-0000-0000-0000000004d6,1279,card,BANK_TIMEOUT,2,0.8297,0.1703,2629.85,11,3,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189c0,00000000-0000-0000-0000-00000000000f,00000000-0000-0000-0000-000000000780,2252,upi,BANK_TIMEOUT,1,0.8401,0.1599,219099.59,20,6,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189c1,00000000-0000-0000-0000-000000000015,00000000-0000-0000-0000-000000000693,550,card,CARD_EXPIRED,2,0.6764,0.3236,29515.23,18,3,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-0000000189c2,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-0000000008ac,297,upi,TECHNICAL_ERROR,1,0.28,0.72,2616.19,15,3,True,RETRY_NOW,1
00000000-0000-0000-0000-0000000189c3,00000000-0000-0000-0000-000000000002,00000000-0000-0000-0000-0000000008a2,5971,upi,TECHNICAL_ERROR,3,0.721,0.279,22012.59,8,6,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189c4,00000000-0000-0000-0000-000000000013,00000000-0000-0000-0000-00000000099e,7312,card,BANK_TIMEOUT,1,0.8343,0.1657,216018.53,21,4,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189c5,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-000000000917,5490,card,INSUFFICIENT_FUNDS,1,0.5953,0.4047,8052.62,10,5,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189c6,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-00000000097c,1884,card,BANK_TIMEOUT,2,0.9271,0.0729,20958.54,17,3,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189c7,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-0000000005c3,1170,upi,INSUFFICIENT_FUNDS,2,0.8311,0.1689,23563.8,18,4,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189c8,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-0000000009a0,860,upi,BANK_TIMEOUT,1,0.8704,0.1296,11694.11,14,5,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189c9,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-00000000073d,696,netbanking,CARD_EXPIRED,2,0.9222,0.0778,2511.51,11,6,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-0000000189ca,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-000000000533,1637,upi,NETWORK_ERROR,2,0.5382,0.4618,25338.96,18,5,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189cb,00000000-0000-0000-0000-00000000000b,00000000-0000-0000-0000-00000000054a,7068,card,CARD_EXPIRED,1,0.5829,0.4171,25337.04,15,3,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189cc,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-0000000005c8,783,card,BANK_TIMEOUT,1,0.6573,0.3427,19723.37,19,2,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189cd,00000000-0000-0000-0000-00000000000a,00000000-0000-0000-0000-00000000052c,7085,card,CUSTOMER_ABANDONMENT,1,0.7368,0.2632,145484.91,11,6,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189ce,00000000-0000-0000-0000-000000000015,00000000-0000-0000-0000-000000000759,314,card,NETWORK_ERROR,1,0.9352,0.0648,24448.3,13,3,True,RETRY_NOW,1
00000000-0000-0000-0000-0000000189cf,00000000-0000-0000-0000-00000000000c,00000000-0000-0000-0000-0000000006a0,2397,upi,PAYMENT_METHOD_FAILURE,2,0.6572,0.3428,5125.97,11,4,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-0000000189d0,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-00000000051d,3066,netbanking,CUSTOMER_ABANDONMENT,2,0.9388,0.0612,16047.72,22,0,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189d1,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000768,967,upi,TECHNICAL_ERROR,2,0.7951,0.2049,20174.36,2,0,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189d2,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-0000000008c8,512,upi,TECHNICAL_ERROR,3,0.9146,0.0854,8750.38,5,0,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189d3,00000000-0000-0000-0000-00000000000e,00000000-0000-0000-0000-00000000053e,4990,upi,CUSTOMER_ABANDONMENT,3,0.4396,0.5604,17994.81,12,1,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-0000000189d4,00000000-0000-0000-0000-000000000018,00000000-0000-0000-0000-000000000992,1901,card,INSUFFICIENT_FUNDS,2,0.9294,0.0706,29141.69,19,0,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189d5,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-0000000006d0,42787,card,BANK_TIMEOUT,3,0.8237,0.1763,53224.37,7,3,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-0000000189d6,00000000-0000-0000-0000-000000000006,00000000-0000-0000-0000-0000000003f5,7217,card,PAYMENT_METHOD_FAILURE,1,0.7033,0.2967,2684.32,17,4,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-0000000189d7,00000000-0000-0000-0000-00000000000f,00000000-0000-0000-0000-000000000608,7296,card,PAYMENT_METHOD_FAILURE,1,0.5112,0.4888,20308.63,21,5,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-0000000189d8,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000824,101,card,NETWORK_ERROR,2,0.8689,0.1311,7682.28,11,3,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189d9,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-000000000793,800,wallet,INSUFFICIENT_FUNDS,2,0.7893,0.2107,25806.8,13,0,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189da,00000000-0000-0000-0000-000000000012,00000000-0000-0000-0000-0000000003fc,450,upi,INSUFFICIENT_FUNDS,1,0.7995,0.2005,208350.94,22,2,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189db,00000000-0000-0000-0000-000000000016,00000000-0000-0000-0000-000000000538,167,card,NETWORK_ERROR,1,0.678,0.322,14115.95,8,5,True,RETRY_NOW,1
00000000-0000-0000-0000-0000000189dc,00000000-0000-0000-0000-00000000000f,00000000-0000-0000-0000-000000000880,1726,card,CARD_EXPIRED,2,0.4989,0.5011,27662.32,16,5,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-0000000189dd,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-000000000742,4829,card,PAYMENT_METHOD_FAILURE,1,0.8508,0.1492,28685.72,19,2,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-0000000189de,00000000-0000-0000-0000-00000000000e,00000000-0000-0000-0000-00000000066a,569,wallet,BANK_TIMEOUT,1,0.9081,0.0919,16371.67,12,4,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189df,00000000-0000-0000-0000-00000000000d,00000000-0000-0000-0000-000000000514,177,upi,INSUFFICIENT_FUNDS,1,0.6817,0.3183,29280.5,12,4,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189e0,00000000-0000-0000-0000-00000000000b,00000000-0000-0000-0000-0000000008da,622,upi,PAYMENT_METHOD_FAILURE,3,0.9162,0.0838,12537.19,16,6,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-0000000189e1,00000000-0000-0000-0000-00000000000d,00000000-0000-0000-0000-00000000057c,1492,netbanking,BANK_TIMEOUT,1,0.7901,0.2099,25025.52,9,3,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189e2,00000000-0000-0000-0000-000000000017,00000000-0000-0000-0000-0000000004ea,1368,upi,INSUFFICIENT_FUNDS,1,0.8269,0.1731,18726.49,11,4,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189e3,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000813,1831,card,CARD_EXPIRED,1,0.699,0.301,2630.29,17,6,True,SEND_PAYMENT_LINK,1
00000000-0000-0000-0000-0000000189e4,00000000-0000-0000-0000-000000000005,00000000-0000-0000-0000-000000000656,2988,upi,TECHNICAL_ERROR,1,0.9029,0.0971,28279.91,19,0,True,RETRY_NOW,0
00000000-0000-0000-0000-0000000189e5,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-0000000005fb,1777,upi,NETWORK_ERROR,1,0.7276,0.2724,27669.34,12,5,True,RETRY_NOW,0
00000000-0000-0000-0000-0000000189e6,00000000-0000-0000-0000-000000000014,00000000-0000-0000-0000-00000000077f,5191,card,PAYMENT_METHOD_FAILURE,1,0.744,0.256,4373.0,20,1,True,SWITCH_PAYMENT_METHOD,0
00000000-0000-0000-0000-0000000189e7,00000000-0000-0000-0000-00000000000d,00000000-0000-0000-0000-00000000088f,580,upi,CUSTOMER_ABANDONMENT,2,0.4558,0.5442,25832.98,10,4,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-0000000189e8,00000000-0000-0000-0000-000000000008,00000000-0000-0000-0000-0000000005c6,1302,card,NETWORK_ERROR,2,0.8741,0.1259,25585.27,22,5,True,RETRY_LATER,1
00000000-0000-0000-0000-0000000189e9,00000000-0000-0000-0000-000000000019,00000000-0000-0000-0000-000000000506,3648,upi,INSUFFICIENT_FUNDS,1,0.7637,0.2363,10972.39,11,2,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189ea,00000000-0000-0000-0000-000000000010,00000000-0000-0000-0000-000000000572,2533,netbanking,NETWORK_ERROR,1,0.739,0.261,217683.08,13,5,True,RETRY_NOW,1
00000000-0000-0000-0000-0000000189eb,00000000-0000-0000-0000-00000000000b,00000000-0000-0000-0000-000000000733,16302,card,BANK_TIMEOUT,3,0.8716,0.1284,6525.14,10,3,True,SWITCH_PAYMENT_METHOD,1
00000000-0000-0000-0000-0000000189ec,00000000-0000-0000-0000-00000000000f,00000000-0000-0000-0000-000000000487,607,card,INSUFFICIENT_FUNDS,1,0.498,0.502,3433.52,15,4,True,RETRY_LATER,0
00000000-0000-0000-0000-0000000189ed,00000000-0000-0000-0000-000000000003,00000000-0000-0000-0000-000000000604,3732,upi,CARD_EXPIRED,5,0.8325,0.1675,27229.57,10,5,True,SEND_PAYMENT_LINK,0
00000000-0000-0000-0000-0000000189ee,00000000-0000-0000-0000-000000000004,00000000-0000-0000-0000-000000000535,848,card,BANK_TIMEOUT,2,0.5393,0.4607,24624.67,12,1,True,RETRY_LATER,0
